OBJECTID,GEOID10,CTBG10,CENSUS_TRACT,AreaSqMil,CDP_NAME,CITYNAME,COMMNAME,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Shrub_A,Perv_A,Imperv_A,Total_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Shrub_P,Perv_P,Imperv_P,layer
"2,001",60371152013,1152013,115201,0.1453,Los Angeles,Los Angeles,LA City - Northridge,"845,521.88","428,259.38","107,142.19",0,"1,112,498.44","447,342.19","1,109,545.31",0,"1,380,923.44","2,669,385.94","4,050,309.38",20.87548868,10.57349786,2.645284041,0,27.46699905,11.04464242,27.39408795,0,34.09427058,65.90572942,la_county_urban_2010_blockgroups
"2,002",60371171011,1171011,117101,0.1163,Los Angeles,Los Angeles,LA City - North Hills,"712,321.88","282,585.94","182,432.81",0,"858,951.56","375,187.50","830,123.44",0,"1,177,340.63","2,064,262.50","3,241,603.13",21.97437032,8.717474861,5.627857744,0,26.49773983,11.57413433,25.60842292,0,36.31970292,63.68029708,la_county_urban_2010_blockgroups
"2,003",60371171012,1171012,117101,0.1847,Los Angeles,Los Angeles,LA City - North Hills,"894,445.31","497,207.81","159,454.69",0,"1,487,207.81","523,153.13","1,586,615.63",0,"1,551,107.81","3,596,976.56","5,148,084.38",17.37433281,9.658113121,3.097359637,0,28.88856717,10.16209306,30.81953421,0,30.12980556,69.87019444,la_county_urban_2010_blockgroups
"2,004",60371171021,1171021,117102,0.1538,Los Angeles,Los Angeles,LA City - North Hills,"1,016,634.38","475,875","460,814.06",0,"845,676.56","472,345.31","1,017,295.31",0,"1,953,323.44","2,335,317.19","4,288,640.63",23.70528249,11.09617339,10.74499131,0,19.71898875,11.01387022,23.72069384,0,45.54644719,54.45355281,la_county_urban_2010_blockgroups
"2,005",60371171022,1171022,117102,0.2472,Los Angeles,Los Angeles,LA City - North Hills,"2,015,423.44","806,132.81","1,007,057.81",0,"1,126,153.13","568,518.75","1,368,168.75",0,"3,828,614.06","3,062,840.63","6,891,454.69",29.24525414,11.69757111,14.61313842,0,16.34129768,8.249618923,19.85311973,0,55.55596367,44.44403633,la_county_urban_2010_blockgroups
"2,006",60371172011,1172011,117201,0.1558,Los Angeles,Los Angeles,LA City - North Hills,"851,104.69","457,635.94","385,734.38",0,"936,548.44","755,156.25","958,429.69",0,"1,694,475","2,650,134.38","4,344,609.38",19.58990128,10.53341965,8.878459298,0,21.55656255,17.38145331,22.06020392,0,39.00178022,60.99821978,la_county_urban_2010_blockgroups
"2,007",60371172012,1172012,117201,0.1491,Los Angeles,Los Angeles,LA City - North Hills,"941,864.06","593,367.19","252,759.38",0,"790,818.75","708,257.81","868,359.38",0,"1,787,990.63","2,367,435.94","4,155,426.56",22.66588155,14.27933279,6.082633665,0,19.03098847,17.04416627,20.89699726,0,43.027848,56.972152,la_county_urban_2010_blockgroups
"2,008",60371174071,1174071,117407,0.0766,Los Angeles,Los Angeles,LA City - North Hills,"180,618.75","54,590.63","31,120.31",0,"725,315.63","260,029.69","883,251.56",0,"266,329.69","1,868,596.88","2,134,926.56",8.460185618,2.557025893,1.457676018,0,33.9737974,12.17979541,41.37151966,0,12.47488753,87.52511247,la_county_urban_2010_blockgroups
"2,009",60371174081,1174081,117408,0.1454,Los Angeles,Los Angeles,LA City - North Hills,"551,390.63","224,550","131,934.38",0,"962,592.19","596,601.56","1,585,828.13",0,"907,875","3,145,021.88","4,052,896.88",13.60485209,5.540481461,3.255310438,0,23.75071997,14.72037362,39.12826242,0,22.40064398,77.59935602,la_county_urban_2010_blockgroups
"2,010",60371175302,1175302,117530,0.1525,Los Angeles,Los Angeles,LA City - North Hills,"716,371.88","240,525","111,543.75",0,"1,193,667.19","434,910.94","1,553,962.50",0,"1,068,440.63","3,182,540.63","4,250,981.25",16.85191801,5.658105408,2.623952999,0,28.07980363,10.23083641,36.55538354,0,25.13397642,74.86602358,la_county_urban_2010_blockgroups
"2,011",60371190012,1190012,119001,0.1249,Los Angeles,Los Angeles,LA City - Arleta,"573,778.13","230,470.31","321,651.56","237,656.25","467,803.13","907,453.13","741,979.69",646.875,"1,364,203.13","2,117,235.94","3,481,439.06",16.48106185,6.619972614,9.239040429,6.826379716,13.43706199,26.06546054,21.31244219,0.018580679,39.18503528,60.81496472,la_county_urban_2010_blockgroups
"2,012",60371190021,1190021,119002,0.1089,Los Angeles,Los Angeles,LA City - Arleta,"539,535.94","259,214.06","91,476.56",0,"683,156.25","576,703.13","885,051.56",0,"890,226.56","2,144,910.94","3,035,137.50",17.77632603,8.54043886,3.013918233,0,22.50824716,19.00088958,29.16018014,0,29.33068312,70.66931688,la_county_urban_2010_blockgroups
"2,013",60371192011,1192011,119201,0.0866,Los Angeles,Los Angeles,LA City - Arleta,"567,520.31","287,578.13","70,101.56",0,"573,553.13","333,815.63","582,707.81",0,"925,200","1,490,076.56","2,415,276.56",23.49711504,11.90663336,2.90242383,0,23.74689234,13.8210104,24.12592502,0,38.30617224,61.69382776,la_county_urban_2010_blockgroups
"2,014",60371192013,1192013,119201,0.175,Los Angeles,Los Angeles,LA City - Arleta,"958,289.06","608,850","279,337.50",0,"1,105,200","567,970.31","1,359,450",0,"1,846,476.56","3,032,620.31","4,879,096.88",19.64070579,12.47874382,5.72518864,0,22.65173306,11.64089025,27.86273843,0,37.84463826,62.15536174,la_county_urban_2010_blockgroups
"2,015",60371192021,1192021,119202,0.0484,Los Angeles,Los Angeles,LA City - Arleta,"209,840.63","132,328.13","65,700",0,"341,465.63","144,703.13","454,317.19",0,"407,868.75","940,485.94","1,348,354.69",15.56271706,9.8140442,4.872605154,0,25.32461437,10.73182942,33.69418979,0,30.24936642,69.75063358,la_county_urban_2010_blockgroups
"2,016",60371192024,1192024,119202,0.1116,Los Angeles,Los Angeles,LA City - Arleta,"683,100","418,092.19","232,706.25",0,"639,492.19","387,295.31","750,515.63",0,"1,333,898.44","1,777,303.13","3,111,201.56",21.95614737,13.43828676,7.47962629,0,20.55450843,12.44841598,24.12301517,0,42.87406041,57.12593959,la_county_urban_2010_blockgroups
"2,017",60371193102,1193102,119310,0.111,Los Angeles,Los Angeles,LA City - Panorama City,"703,125","244,378.13","186,482.81",0,"702,787.50","405,703.13","852,243.75",0,"1,133,985.94","1,960,734.38","3,094,720.31",22.72014686,7.896614244,6.025837351,0,22.70924119,13.10952474,27.53863561,0,36.64259846,63.35740154,la_county_urban_2010_blockgroups
"2,018",60371193411,1193411,119341,0.126,Los Angeles,Los Angeles,LA City - Panorama City,"676,982.81","342,956.25","195,848.44",0,"858,318.75","430,129.69","1,008,745.31",0,"1,215,787.50","2,297,193.75","3,512,981.25",19.27089171,9.762541431,5.574992394,0,24.43277345,12.24400749,28.71479352,0,34.60842554,65.39157446,la_county_urban_2010_blockgroups
"2,019",60371193421,1193421,119342,0.0846,Los Angeles,Los Angeles,LA City - Panorama City,"399,459.38","223,284.38","9,534.38",0,"750,557.81","289,209.38","685,870.31",0,"632,278.13","1,725,637.50","2,357,915.63",16.94120734,9.469565943,0.404356072,0,31.83141095,12.26546751,29.08799218,0,26.81512936,73.18487064,la_county_urban_2010_blockgroups
"2,020",60371201031,1201031,120103,0.0535,Los Angeles,Los Angeles,LA City - Panorama City,"145,167.19","50,751.56","1,743.75",0,"611,775","225,900","455,076.56",0,"197,662.50","1,292,751.56","1,490,414.06",9.740057555,3.405198849,0.116997688,0,41.04731802,15.15686182,30.53356607,0,13.26225409,86.73774591,la_county_urban_2010_blockgroups
"2,021",60371154031,1154031,115403,0.2717,Los Angeles,Los Angeles,LA City - Northridge,"1,285,650","550,462.50","176,301.56",0,"1,995,764.06","1,140,328.13","2,425,907.81",0,"2,012,414.06","5,562,000","7,574,414.06",16.97359016,7.267393827,2.327593409,0,26.34875841,15.05500116,32.02766303,0,26.5685774,73.4314226,la_county_urban_2010_blockgroups
"2,022",60371154041,1154041,115404,0.2224,Los Angeles,Los Angeles,LA City - Northridge,"1,000,153.13","410,456.25","149,273.44",0,"1,239,539.06","903,403.13","2,497,921.88",0,"1,559,882.81","4,640,864.06","6,200,746.88",16.12955899,6.619464692,2.407346091,0,19.99015744,14.56926308,40.28420971,0,25.15636977,74.84363023,la_county_urban_2010_blockgroups
"2,023",60371154042,1154042,115404,0.1456,Los Angeles,Los Angeles,LA City - Northridge,"873,421.88","301,556.25","50,034.38",0,"1,120,542.19","566,564.06","1,148,034.38",0,"1,225,012.50","2,835,140.63","4,060,153.13",21.51204273,7.427213721,1.232327291,0,27.59852038,13.95425357,28.27564231,0,30.17158374,69.82841626,la_county_urban_2010_blockgroups
"2,024",60371172021,1172021,117202,0.5001,Los Angeles,Los Angeles,LA City - North Hills,"2,051,775","3,572,423.44","925,031.25",0,"2,276,240.63","1,214,465.63","3,901,106.25",0,"6,549,229.69","7,391,812.50","13,941,042.19",14.71751518,25.62522507,6.635309165,0,16.32762167,8.711440713,27.98288821,0,46.97804941,53.02195059,la_county_urban_2010_blockgroups
"2,025",60371190011,1190011,119001,0.1886,Los Angeles,Los Angeles,LA City - Arleta,"1,103,723.44","1,013,878.13","257,892.19",0,"1,087,846.88","589,345.31","1,204,157.81",0,"2,375,493.75","2,881,350","5,256,843.75",20.99593387,19.28682253,4.905837034,0,20.69391686,11.21101065,22.90647905,0,45.18859344,54.81140656,la_county_urban_2010_blockgroups
"2,026",60371190013,1190013,119001,0.0984,Los Angeles,Los Angeles,LA City - Arleta,"578,643.75","322,945.31","47,039.06",0,"692,957.81","390,248.44","710,085.94",0,"948,628.13","1,793,292.19","2,741,920.31",21.10359471,11.77807068,1.715551772,0,25.27271888,14.23266882,25.89739513,0,34.59721716,65.40278284,la_county_urban_2010_blockgroups
"2,027",60371190022,1190022,119002,0.1319,Los Angeles,Los Angeles,LA City - Arleta,"684,295.31","302,020.31","307,589.06",0,"625,978.13","872,339.06","884,671.88",0,"1,293,904.69","2,382,989.06","3,676,893.75",18.61069041,8.214007068,8.365459636,0,17.02464546,23.72489177,24.06030566,0,35.19015711,64.80984289,la_county_urban_2010_blockgroups
"2,028",60371190023,1190023,119002,0.156,Los Angeles,Los Angeles,LA City - Arleta,"851,639.06","414,548.44","361,012.50",0,"745,284.38","985,823.44","991,040.63",0,"1,627,200","2,722,148.44","4,349,348.44",19.58084239,9.531276775,8.300381199,0,17.13554078,22.66600277,22.78595609,0,37.41250036,62.58749964,la_county_urban_2010_blockgroups
"2,029",60371190024,1190024,119002,0.1474,Los Angeles,Los Angeles,LA City - Arleta,"834,623.44","461,039.06","183,543.75","3,304.69","877,584.38","528,918.75","1,221,201.56",0,"1,482,510.94","2,627,704.69","4,110,215.63",20.30607427,11.21690696,4.465550393,0.080401804,21.35129772,12.86839422,29.71137463,0,36.06893343,63.93106657,la_county_urban_2010_blockgroups
"2,030",60371190025,1190025,119002,0.1097,Los Angeles,Los Angeles,LA City - Arleta,"529,565.63","254,700","121,598.44",0,"623,081.25","694,125","836,479.69",0,"905,864.06","2,153,685.94","3,059,550",17.30861156,8.32475364,3.974389616,0,20.36512722,22.68715988,27.33995808,0,29.60775482,70.39224518,la_county_urban_2010_blockgroups
"2,031",60371192012,1192012,119201,0.106,Los Angeles,Los Angeles,LA City - Arleta,"620,325","371,826.56","100,110.94",0,"624,712.50","381,979.69","854,943.75",0,"1,092,262.50","1,861,635.94","2,953,898.44",21.00021423,12.58765561,3.389112375,0,21.14874676,12.93137512,28.94289591,0,36.97698222,63.02301778,la_county_urban_2010_blockgroups
"2,032",60371192022,1192022,119202,0.0936,Los Angeles,Los Angeles,LA City - Arleta,"410,892.19","270,182.81","94,767.19",0,"495,393.75","529,298.44","809,071.88",0,"775,842.19","1,833,764.06","2,609,606.25",15.74537107,10.35339383,3.631474576,0,18.98346733,20.28269351,31.00359968,0,29.73023948,70.26976052,la_county_urban_2010_blockgroups
"2,033",60371192023,1192023,119202,0.1205,Los Angeles,Los Angeles,LA City - Arleta,"582,229.69","325,378.13","133,157.81",0,"631,673.44","922,514.06","765,000",0,"1,040,765.63","2,319,187.50","3,359,953.13",17.32850626,9.684007868,3.963085423,0,18.80006697,27.45615871,22.76817478,0,30.97559955,69.02440045,la_county_urban_2010_blockgroups
"2,034",60371204002,1204002,120400,0.0447,Los Angeles,Los Angeles,LA City - Panorama City,"220,626.56","110,376.56","38,404.69",0,"275,765.63","241,945.31","358,650",0,"369,407.81","876,360.94","1,245,768.75",17.7100736,8.860116494,3.082810313,0,22.13618097,19.42136633,28.7894523,0,29.65300041,70.34699959,la_county_urban_2010_blockgroups
"2,035",60371204004,1204004,120400,0.1683,Los Angeles,Los Angeles,LA City - Panorama City,"893,404.69","357,651.56","48,839.06",0,"1,395,689.06","647,789.06","1,346,807.81",0,"1,299,895.31","3,390,285.94","4,690,181.25",19.04840431,7.625538192,1.041304374,0,29.75767861,13.81159976,28.71547475,0,27.71524688,72.28475312,la_county_urban_2010_blockgroups
"2,036",60371218011,1218011,121801,0.125,Los Angeles,Los Angeles,LA City - Sun Valley,"597,431.25","337,556.25","221,385.94",0,"952,256.25","514,842.19","861,271.88",0,"1,156,373.44","2,328,370.31","3,484,743.75",17.14419461,9.686687866,6.353004794,0,27.32643541,14.77417637,24.71550096,0,33.18388727,66.81611273,la_county_urban_2010_blockgroups
"2,037",60371218022,1218022,121802,0.1211,Los Angeles,Los Angeles,LA City - Sun Valley,"532,870.31","407,334.38","161,845.31",0,"826,115.63","526,907.81","922,007.81",0,"1,102,050","2,275,031.25","3,377,081.25",15.7790196,12.0617286,4.792461316,0,24.46241484,15.60246182,27.30191382,0,32.63320952,67.36679048,la_county_urban_2010_blockgroups
"2,038",60371238002,1238002,123800,0.1686,Los Angeles,Los Angeles,LA City - Valley Glen,"1,185,356.25","623,967.19","19,321.88",0,"1,342,378.13","600,693.75","926,451.56",0,"1,828,645.31","2,869,523.44","4,698,168.75",25.23017612,13.28107228,0.411263963,0,28.57236929,12.78569975,19.7194186,0,38.92251236,61.07748764,la_county_urban_2010_blockgroups
"2,039",60371239011,1239011,123901,0.1252,Los Angeles,Los Angeles,LA City - North Hollywood,"708,792.19","335,587.50","43,678.13",0,"1,049,357.81","494,985.94","858,107.81",0,"1,088,057.81","2,402,451.56","3,490,509.38",20.30626798,9.614284448,1.25133957,0,30.0631713,14.18090841,24.5840283,0,31.171892,68.828108,la_county_urban_2010_blockgroups
"2,040",60371242013,1242013,124201,0.0938,Los Angeles,Los Angeles,LA City - North Hollywood,"435,993.75","237,979.69","405,112.50",0,"503,662.50","323,043.75","710,859.38",0,"1,079,085.94","1,537,565.63","2,616,651.56",16.66227771,9.094817625,15.48209574,0,19.24835951,12.34569228,27.16675713,0,41.23919107,58.76080893,la_county_urban_2010_blockgroups
"2,041",60374333062,4333062,433306,0.1159,El Monte,El Monte,City of El Monte,"476,831.25","584,156.25","83,460.94",0,"890,845.31","566,437.50","628,171.88",0,"1,144,448.44","2,085,454.69","3,229,903.13",14.76302018,18.08587525,2.584007454,0,27.58117745,17.53729069,19.44862897,0,35.43290288,64.56709712,la_county_urban_2010_blockgroups
"2,042",60374333071,4333071,433307,0.1136,El Monte,El Monte,City of El Monte,"350,142.19","617,878.13","112,317.19",0,"816,679.69","644,554.69","624,712.50",0,"1,080,337.50","2,085,946.88","3,166,284.38",11.05845673,19.51429663,3.547286794,0,25.79299869,20.3568161,19.73014505,0,34.12004015,65.87995985,la_county_urban_2010_blockgroups
"2,043",60374335041,4335041,433504,0.1878,South El Monte,South El Monte,City of South El Monte,"329,203.13","452,010.94","36,520.31",0,"1,802,151.56","562,162.50","2,051,198.44",0,"817,734.38","4,415,512.50","5,233,246.88",6.290609499,8.637294366,0.697851895,0,34.43658603,10.74213607,39.19552214,0,15.62575576,84.37424424,la_county_urban_2010_blockgroups
"2,044",60374340031,4340031,434003,0.147,El Monte,El Monte,City of El Monte,"442,279.69","1,021,035.94","72,140.63",0,"1,012,612.50","365,006.25","1,183,921.88",0,"1,535,456.25","2,561,540.63","4,096,996.88",10.79521662,24.92156984,1.760817184,0,24.71596955,8.90911712,28.89730969,0,37.47760364,62.52239636,la_county_urban_2010_blockgroups
"2,045",60374340033,4340033,434003,0.1035,El Monte,El Monte,City of El Monte,"459,548.44","539,971.88","145,814.06",0,"629,775","369,464.06","739,729.69",0,"1,145,334.38","1,738,968.75","2,884,303.13",15.93273722,18.72105155,5.055434751,0,21.83456359,12.80947413,25.64673876,0,39.70922352,60.29077648,la_county_urban_2010_blockgroups
"2,046",60374340041,4340041,434004,0.1683,South El Monte,South El Monte,City of South El Monte,"521,873.44","1,301,709.38","58,331.25",0,"895,654.69","836,282.81","1,078,256.25",0,"1,881,914.06","2,810,193.75","4,692,107.81",11.12236671,27.74252909,1.243177956,0,19.08853597,17.82317981,22.98021045,0,40.10807376,59.89192624,la_county_urban_2010_blockgroups
"2,047",60373010003,3010003,301000,0.1775,Glendale,Glendale,City of Glendale,"1,050,356.25","498,698.44","206,353.13",0,"970,664.06","1,360,307.81","835,832.81","25,354.69","1,780,762.50","3,166,804.69","4,947,567.19",21.22975212,10.07966984,4.170799853,0,19.6190173,27.49447882,16.89381429,0.512467775,35.99268959,64.00731041,la_county_urban_2010_blockgroups
"2,048",60375028011,5028011,502801,0.168,Santa Fe Springs,Santa Fe Springs,City of Santa Fe Springs,"816,721.88","1,038,192.19","10,617.19",0,"653,329.69","1,215,225","949,078.13",0,"1,865,531.25","2,817,632.81","4,683,164.06",17.43953157,22.16860596,0.226709706,0,13.95060431,25.94880264,20.26574581,0,39.83484723,60.16515277,la_county_urban_2010_blockgroups
"2,049",60375515011,5515011,551501,0.462,Downey,Downey,City of Downey,"2,226,839.06","4,975,551.56","206,521.88","203,723.44","2,242,110.94","958,710.94","2,065,289.06",0,"7,612,635.94","5,266,110.94","12,878,746.88",17.29080542,38.63381749,1.603586723,1.58185761,17.40938741,7.444132157,16.03641319,0,59.11006724,40.88993276,la_county_urban_2010_blockgroups
"2,050",60375515012,5515012,551501,0.1046,Downey,Downey,City of Downey,"542,657.81","582,764.06",0,0,"835,340.63","317,193.75","638,198.44",0,"1,125,421.88","1,790,732.81","2,916,154.69",18.6086772,19.98399005,0,0,28.64527827,10.87712361,21.88493087,0,38.59266725,61.40733275,la_county_urban_2010_blockgroups
"2,051",60375515021,5515021,551502,0.1195,Downey,Downey,City of Downey,"549,028.13","597,867.19","1,040.63",0,"915,131.25","421,101.56","846,407.81",0,"1,147,935.94","2,182,640.63","3,330,576.56",16.48447693,17.95086155,0.03124459,0,27.47666156,12.64350345,25.41325193,0,34.46658307,65.53341693,la_county_urban_2010_blockgroups
"2,052",60375515022,5515022,551502,0.1367,Downey,Downey,City of Downey,"666,014.06","824,512.50","30,037.50",0,"833,934.38","453,825","1,001,714.06",0,"1,520,564.06","2,289,473.44","3,810,037.50",17.480512,21.64053503,0.788378067,0,21.88782591,11.91130009,26.2914489,0,39.9094251,60.0905749,la_county_urban_2010_blockgroups
"2,053",60372170022,2170022,217002,0.0619,Los Angeles,Los Angeles,LA City - Miracle Mile,"251,662.50","122,062.50","19,800",0,"604,968.75","258,890.63","469,251.56",0,"393,525","1,333,110.94","1,726,635.94",14.57530766,7.069382569,1.146738555,0,35.03742375,14.99393238,27.17721509,0,22.79142878,77.20857122,la_county_urban_2010_blockgroups
"2,054",60372973001,2973001,297300,0.1179,Los Angeles,Los Angeles,LA City - San Pedro,"603,225","603,112.50","269,142.19",0,"778,809.38","385,664.06","646,354.69",0,"1,475,479.69","1,810,828.13","3,286,307.81",18.35570599,18.3522827,8.189804573,0,23.69861314,11.73548202,19.66811158,0,44.89779326,55.10220674,la_county_urban_2010_blockgroups
