STATEFP,COUNTYFP,TRACTCE,GEOID,CENSUS_TRACT,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID2,GEOid2_1,PovRate,Id2,MedIncome,FID_1,STATEFP_1,COUNTYFP_1,TRACTCE_1,GEOID_1,NAME_1,NAMELSAD_1,MTFCC_1,FUNCSTAT_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,GEOID2_12,GEOid2__13,PovRate_1,Id2_1,MedIncom_1
6,37,553701,6037553701,553701,Census Tract 5537.01,G5020,S,"996,121","90,570",33.9070176,-118.1770919,"6,037,553,701","6,037,553,701",21.7,"6,037,553,701",47900,"2,123",6,37,553701,6037553701,5537.01,Census Tract 5537.01,G5020,S,"996,121","90,570",33.9070176,-118.1770919,"6,037,553,700","6,037,553,700",21.7,"6,037,553,700","47,900"
6,37,204600,6037204600,204600,Census Tract 2046,G5020,S,"564,176","18,298",34.0366414,-118.2158297,"6,037,204,600","6,037,204,600",35.7,"6,037,204,600",35725,"2,124",6,37,204600,6037204600,2046,Census Tract 2046,G5020,S,"564,176","18,298",34.0366414,-118.2158297,"6,037,204,600","6,037,204,600",35.7,"6,037,204,600","35,725"
6,37,554403,6037554403,554403,Census Tract 5544.03,G5020,S,"843,980",0,33.8736737,-118.1382198,"6,037,554,403","6,037,554,403",17.1,"6,037,554,403",39632,"2,125",6,37,554403,6037554403,5544.03,Census Tract 5544.03,G5020,S,"843,980",0,33.8736737,-118.1382198,"6,037,554,400","6,037,554,400",17.1,"6,037,554,400","39,632"
6,37,204700,6037204700,204700,Census Tract 2047,G5020,S,"1,011,065",0,34.0309821,-118.2124515,"6,037,204,700","6,037,204,700",23.6,"6,037,204,700",50458,"2,126",6,37,204700,6037204700,2047,Census Tract 2047,G5020,S,"1,011,065",0,34.0309821,-118.2124515,"6,037,204,700","6,037,204,700",23.6,"6,037,204,700","50,458"
6,37,554404,6037554404,554404,Census Tract 5544.04,G5020,S,"842,582",0,33.873719,-118.1295305,"6,037,554,404","6,037,554,404",20,"6,037,554,404",45071,"2,127",6,37,554404,6037554404,5544.04,Census Tract 5544.04,G5020,S,"842,582",0,33.873719,-118.1295305,"6,037,554,400","6,037,554,400",20,"6,037,554,400","45,071"
6,37,204810,6037204810,204810,Census Tract 2048.10,G5020,S,"769,704",0,34.0285547,-118.2030024,"6,037,204,810","6,037,204,810",23.3,"6,037,204,810",41037,"2,128",6,37,204810,6037204810,2048.1,Census Tract 2048.10,G5020,S,"769,704",0,34.0285547,-118.2030024,"6,037,204,810","6,037,204,810",23.3,"6,037,204,810","41,037"
6,37,554512,6037554512,554512,Census Tract 5545.12,G5020,S,"3,833,212",0,33.8767524,-118.0551677,"6,037,554,512","6,037,554,512",5.2,"6,037,554,512",115675,"2,129",6,37,554512,6037554512,5545.12,Census Tract 5545.12,G5020,S,"3,833,212",0,33.8767524,-118.0551677,"6,037,554,510","6,037,554,510",5.2,"6,037,554,510","115,675"
6,37,204820,6037204820,204820,Census Tract 2048.20,G5020,S,"320,144",0,34.0238153,-118.2058412,"6,037,204,820","6,037,204,820",17.7,"6,037,204,820",39598,"2,130",6,37,204820,6037204820,2048.2,Census Tract 2048.20,G5020,S,"320,144",0,34.0238153,-118.2058412,"6,037,204,820","6,037,204,820",17.7,"6,037,204,820","39,598"
6,37,554514,6037554514,554514,Census Tract 5545.14,G5020,S,"1,506,635",0,33.8741124,-118.0696561,"6,037,554,514","6,037,554,514",6.8,"6,037,554,514",84391,"2,131",6,37,554514,6037554514,5545.14,Census Tract 5545.14,G5020,S,"1,506,635",0,33.8741124,-118.0696561,"6,037,554,510","6,037,554,510",6.8,"6,037,554,510","84,391"
6,37,204910,6037204910,204910,Census Tract 2049.10,G5020,S,"518,337",0,34.0248828,-118.1955701,"6,037,204,910","6,037,204,910",26,"6,037,204,910",37176,"2,132",6,37,204910,6037204910,2049.1,Census Tract 2049.10,G5020,S,"518,337",0,34.0248828,-118.1955701,"6,037,204,910","6,037,204,910",26,"6,037,204,910","37,176"
6,37,602105,6037602105,602105,Census Tract 6021.05,G5020,S,"638,607",0,33.9200581,-118.3481425,"6,037,602,105","6,037,602,105",19.5,"6,037,602,105",48109,"2,133",6,37,602105,6037602105,6021.05,Census Tract 6021.05,G5020,S,"638,607",0,33.9200581,-118.3481425,"6,037,602,110","6,037,602,110",19.5,"6,037,602,110","48,109"
6,37,137201,6037137201,137201,Census Tract 1372.01,G5020,S,"1,990,842","3,350",34.1736504,-118.6156242,"6,037,137,201","6,037,137,201",7.1,"6,037,137,201",74936,"2,134",6,37,137201,6037137201,1372.01,Census Tract 1372.01,G5020,S,"1,990,842","3,350",34.1736504,-118.6156242,"6,037,137,200","6,037,137,200",7.1,"6,037,137,200","74,936"
6,37,602106,6037602106,602106,Census Tract 6021.06,G5020,S,"819,871",0,33.9204031,-118.3581593,"6,037,602,106","6,037,602,106",16.2,"6,037,602,106",39421,"2,135",6,37,602106,6037602106,6021.06,Census Tract 6021.06,G5020,S,"819,871",0,33.9204031,-118.3581593,"6,037,602,110","6,037,602,110",16.2,"6,037,602,110","39,421"
6,37,137301,6037137301,137301,Census Tract 1373.01,G5020,S,"1,601,322","8,359",34.176253,-118.6340417,"6,037,137,301","6,037,137,301",4.4,"6,037,137,301",147292,"2,136",6,37,137301,6037137301,1373.01,Census Tract 1373.01,G5020,S,"1,601,322","8,359",34.176253,-118.6340417,"6,037,137,300","6,037,137,300",4.4,"6,037,137,300","147,292"
6,37,602200,6037602200,602200,Census Tract 6022,G5020,S,"2,109,293",960,33.9219201,-118.3698319,"6,037,602,200","6,037,602,200",20.1,"6,037,602,200",62296,"2,137",6,37,602200,6037602200,6022,Census Tract 6022,G5020,S,"2,109,293",960,33.9219201,-118.3698319,"6,037,602,200","6,037,602,200",20.1,"6,037,602,200","62,296"
6,37,137302,6037137302,137302,Census Tract 1373.02,G5020,S,"2,446,884",0,34.177348,-118.6541956,"6,037,137,302","6,037,137,302",5,"6,037,137,302",128087,"2,138",6,37,137302,6037137302,1373.02,Census Tract 1373.02,G5020,S,"2,446,884",0,34.177348,-118.6541956,"6,037,137,300","6,037,137,300",5,"6,037,137,300","128,087"
6,37,602301,6037602301,602301,Census Tract 6023.01,G5020,S,"1,796,522",0,33.9066792,-118.3657641,"6,037,602,301","6,037,602,301",8.7,"6,037,602,301",76607,"2,139",6,37,602301,6037602301,6023.01,Census Tract 6023.01,G5020,S,"1,796,522",0,33.9066792,-118.3657641,"6,037,602,300","6,037,602,300",8.7,"6,037,602,300","76,607"
6,37,602402,6037602402,602402,Census Tract 6024.02,G5020,S,"1,320,920",0,33.9091622,-118.3568525,"6,037,602,402","6,037,602,402",10.7,"6,037,602,402",47747,"2,140",6,37,602402,6037602402,6024.02,Census Tract 6024.02,G5020,S,"1,320,920",0,33.9091622,-118.3568525,"6,037,602,400","6,037,602,400",10.7,"6,037,602,400","47,747"
6,37,602403,6037602403,602403,Census Tract 6024.03,G5020,S,"585,730",0,33.9130743,-118.3481183,"6,037,602,403","6,037,602,403",15.6,"6,037,602,403",49445,"2,141",6,37,602403,6037602403,6024.03,Census Tract 6024.03,G5020,S,"585,730",0,33.9130743,-118.3481183,"6,037,602,400","6,037,602,400",15.6,"6,037,602,400","49,445"
6,37,137401,6037137401,137401,Census Tract 1374.01,G5020,S,"2,362,815","14,784",34.1590075,-118.6102529,"6,037,137,401","6,037,137,401",3.5,"6,037,137,401",108500,"2,142",6,37,137401,6037137401,1374.01,Census Tract 1374.01,G5020,S,"2,362,815","14,784",34.1590075,-118.6102529,"6,037,137,400","6,037,137,400",3.5,"6,037,137,400","108,500"
6,37,602404,6037602404,602404,Census Tract 6024.04,G5020,S,"645,771",0,33.906025,-118.3481533,"6,037,602,404","6,037,602,404",18,"6,037,602,404",48056,"2,143",6,37,602404,6037602404,6024.04,Census Tract 6024.04,G5020,S,"645,771",0,33.906025,-118.3481533,"6,037,602,400","6,037,602,400",18,"6,037,602,400","48,056"
6,37,141302,6037141302,141302,Census Tract 1413.02,G5020,S,"1,275,301",0,34.1536894,-118.4628464,"6,037,141,302","6,037,141,302",4.7,"6,037,141,302",89128,"2,144",6,37,141302,6037141302,1413.02,Census Tract 1413.02,G5020,S,"1,275,301",0,34.1536894,-118.4628464,"6,037,141,300","6,037,141,300",4.7,"6,037,141,300","89,128"
6,37,141400,6037141400,141400,Census Tract 1414,G5020,S,"1,997,410",0,34.1574858,-118.4760694,"6,037,141,400","6,037,141,400",3.7,"6,037,141,400",94279,"2,145",6,37,141400,6037141400,1414,Census Tract 1414,G5020,S,"1,997,410",0,34.1574858,-118.4760694,"6,037,141,400","6,037,141,400",3.7,"6,037,141,400","94,279"
6,37,531502,6037531502,531502,Census Tract 5315.02,G5020,S,"435,562",0,34.019891,-118.1708472,"6,037,531,502","6,037,531,502",17,"6,037,531,502",41474,"2,146",6,37,531502,6037531502,5315.02,Census Tract 5315.02,G5020,S,"435,562",0,34.019891,-118.1708472,"6,037,531,500","6,037,531,500",17,"6,037,531,500","41,474"
6,37,143100,6037143100,143100,Census Tract 1431,G5020,S,"1,723,821","53,654",34.1480353,-118.3559057,"6,037,143,100","6,037,143,100",7.6,"6,037,143,100",105025,"2,147",6,37,143100,6037143100,1431,Census Tract 1431,G5020,S,"1,723,821","53,654",34.1480353,-118.3559057,"6,037,143,100","6,037,143,100",7.6,"6,037,143,100","105,025"
6,37,531603,6037531603,531603,Census Tract 5316.03,G5020,S,"434,055",0,34.0298023,-118.1615136,"6,037,531,603","6,037,531,603",27.7,"6,037,531,603",42163,"2,148",6,37,531603,6037531603,5316.03,Census Tract 5316.03,G5020,S,"434,055",0,34.0298023,-118.1615136,"6,037,531,600","6,037,531,600",27.7,"6,037,531,600","42,163"
6,37,535001,6037535001,535001,Census Tract 5350.01,G5020,S,"449,783",0,33.9714062,-118.2531399,"6,037,535,001","6,037,535,001",28.1,"6,037,535,001",38804,"2,149",6,37,535001,6037535001,5350.01,Census Tract 5350.01,G5020,S,"449,783",0,33.9714062,-118.2531399,"6,037,535,000","6,037,535,000",28.1,"6,037,535,000","38,804"
6,37,531604,6037531604,531604,Census Tract 5316.04,G5020,S,"366,760",0,34.0238371,-118.1623741,"6,037,531,604","6,037,531,604",25.7,"6,037,531,604",36676,"2,150",6,37,531604,6037531604,5316.04,Census Tract 5316.04,G5020,S,"366,760",0,34.0238371,-118.1623741,"6,037,531,600","6,037,531,600",25.7,"6,037,531,600","36,676"
6,37,603005,6037603005,603005,Census Tract 6030.05,G5020,S,"650,732",0,33.8982954,-118.3047564,"6,037,603,005","6,037,603,005",21.7,"6,037,603,005",48511,"2,151",6,37,603005,6037603005,6030.05,Census Tract 6030.05,G5020,S,"650,732",0,33.8982954,-118.3047564,"6,037,603,010","6,037,603,010",21.7,"6,037,603,010","48,511"
6,37,531701,6037531701,531701,Census Tract 5317.01,G5020,S,"637,121",0,34.0216887,-118.1520851,"6,037,531,701","6,037,531,701",20.2,"6,037,531,701",42632,"2,152",6,37,531701,6037531701,5317.01,Census Tract 5317.01,G5020,S,"637,121",0,34.0216887,-118.1520851,"6,037,531,700","6,037,531,700",20.2,"6,037,531,700","42,632"
6,37,604001,6037604001,604001,Census Tract 6040.01,G5020,S,"659,021",0,33.8837388,-118.3568418,"6,037,604,001","6,037,604,001",12.8,"6,037,604,001",58080,"2,153",6,37,604001,6037604001,6040.01,Census Tract 6040.01,G5020,S,"659,021",0,33.8837388,-118.3568418,"6,037,604,000","6,037,604,000",12.8,"6,037,604,000","58,080"
6,37,531702,6037531702,531702,Census Tract 5317.02,G5020,S,"672,162",0,34.0158731,-118.1597749,"6,037,531,702","6,037,531,702",26.7,"6,037,531,702",37862,"2,154",6,37,531702,6037531702,5317.02,Census Tract 5317.02,G5020,S,"672,162",0,34.0158731,-118.1597749,"6,037,531,700","6,037,531,700",26.7,"6,037,531,700","37,862"
6,37,104203,6037104203,104203,Census Tract 1042.03,G5020,S,"707,947",0,34.2790581,-118.4115543,"6,037,104,203","6,037,104,203",24.3,"6,037,104,203",41830,"2,155",6,37,104203,6037104203,1042.03,Census Tract 1042.03,G5020,S,"707,947",0,34.2790581,-118.4115543,"6,037,104,200","6,037,104,200",24.3,"6,037,104,200","41,830"
6,37,531901,6037531901,531901,Census Tract 5319.01,G5020,S,"770,898",0,34.0132489,-118.1423382,"6,037,531,901","6,037,531,901",27,"6,037,531,901",39119,"2,156",6,37,531901,6037531901,5319.01,Census Tract 5319.01,G5020,S,"770,898",0,34.0132489,-118.1423382,"6,037,531,900","6,037,531,900",27,"6,037,531,900","39,119"
6,37,102107,6037102107,102107,Census Tract 1021.07,G5020,S,"12,908,567","13,753",34.2409052,-118.3396019,"6,037,102,107","6,037,102,107",16.8,"6,037,102,107",76875,"2,157",6,37,102107,6037102107,1021.07,Census Tract 1021.07,G5020,S,"12,908,567","13,753",34.2409052,-118.3396019,"6,037,102,110","6,037,102,110",16.8,"6,037,102,110","76,875"
6,37,531902,6037531902,531902,Census Tract 5319.02,G5020,S,"707,887",0,34.0117799,-118.1324571,"6,037,531,902","6,037,531,902",17.4,"6,037,531,902",48995,"2,158",6,37,531902,6037531902,5319.02,Census Tract 5319.02,G5020,S,"707,887",0,34.0117799,-118.1324571,"6,037,531,900","6,037,531,900",17.4,"6,037,531,900","48,995"
6,37,620904,6037620904,620904,Census Tract 6209.04,G5020,S,"576,177","426,037",33.8807307,-118.410369,"6,037,620,904","6,037,620,904",5.4,"6,037,620,904",176613,"2,159",6,37,620904,6037620904,6209.04,Census Tract 6209.04,G5020,S,"576,177","426,037",33.8807307,-118.410369,"6,037,620,900","6,037,620,900",5.4,"6,037,620,900","176,613"
6,37,532001,6037532001,532001,Census Tract 5320.01,G5020,S,"1,353,390",0,34.0060075,-118.1235535,"6,037,532,001","6,037,532,001",24.6,"6,037,532,001",32160,"2,160",6,37,532001,6037532001,5320.01,Census Tract 5320.01,G5020,S,"1,353,390",0,34.0060075,-118.1235535,"6,037,532,000","6,037,532,000",24.6,"6,037,532,000","32,160"
6,37,650003,6037650003,650003,Census Tract 6500.03,G5020,S,"504,044",0,33.8758584,-118.3390069,"6,037,650,003","6,037,650,003",13.6,"6,037,650,003",50850,"2,161",6,37,650003,6037650003,6500.03,Census Tract 6500.03,G5020,S,"504,044",0,33.8758584,-118.3390069,"6,037,650,000","6,037,650,000",13.6,"6,037,650,000","50,850"
6,37,203800,6037203800,203800,Census Tract 2038,G5020,S,"487,391",0,34.0449856,-118.1955756,"6,037,203,800","6,037,203,800",31.1,"6,037,203,800",38955,"2,162",6,37,203800,6037203800,2038,Census Tract 2038,G5020,S,"487,391",0,34.0449856,-118.1955756,"6,037,203,800","6,037,203,800",31.1,"6,037,203,800","38,955"
6,37,207710,6037207710,207710,Census Tract 2077.10,G5020,S,"1,101,206",0,34.0468663,-118.2616827,"6,037,207,710","6,037,207,710",24.4,"6,037,207,710",83210,"2,163",6,37,207710,6037207710,2077.1,Census Tract 2077.10,G5020,S,"1,101,206",0,34.0468663,-118.2616827,"6,037,207,710","6,037,207,710",24.4,"6,037,207,710","83,210"
6,37,532101,6037532101,532101,Census Tract 5321.01,G5020,S,"1,383,490","52,595",34.0048535,-118.1062505,"6,037,532,101","6,037,532,101",22.3,"6,037,532,101",38497,"2,164",6,37,532101,6037532101,5321.01,Census Tract 5321.01,G5020,S,"1,383,490","52,595",34.0048535,-118.1062505,"6,037,532,100","6,037,532,100",22.3,"6,037,532,100","38,497"
6,37,207900,6037207900,207900,Census Tract 2079,G5020,S,"903,077",0,34.0405276,-118.2601678,"6,037,207,900","6,037,207,900",23.5,"6,037,207,900",84882,"2,165",6,37,207900,6037207900,2079,Census Tract 2079,G5020,S,"903,077",0,34.0405276,-118.2601678,"6,037,207,900","6,037,207,900",23.5,"6,037,207,900","84,882"
6,37,532002,6037532002,532002,Census Tract 5320.02,G5020,S,"833,395",0,34.0035288,-118.1174056,"6,037,532,002","6,037,532,002",21.9,"6,037,532,002",40164,"2,166",6,37,532002,6037532002,5320.02,Census Tract 5320.02,G5020,S,"833,395",0,34.0035288,-118.1174056,"6,037,532,000","6,037,532,000",21.9,"6,037,532,000","40,164"
6,37,208000,6037208000,208000,Census Tract 2080,G5020,S,"971,170",0,34.0625684,-118.2560631,"6,037,208,000","6,037,208,000",36.4,"6,037,208,000",35638,"2,167",6,37,208000,6037208000,2080,Census Tract 2080,G5020,S,"971,170",0,34.0625684,-118.2560631,"6,037,208,000","6,037,208,000",36.4,"6,037,208,000","35,638"
6,37,532200,6037532200,532200,Census Tract 5322,G5020,S,"2,805,196",0,33.9867681,-118.1226036,"6,037,532,200","6,037,532,200",12.3,"6,037,532,200",46875,"2,168",6,37,532200,6037532200,5322,Census Tract 5322,G5020,S,"2,805,196",0,33.9867681,-118.1226036,"6,037,532,200","6,037,532,200",12.3,"6,037,532,200","46,875"
6,37,208610,6037208610,208610,Census Tract 2086.10,G5020,S,"350,137",0,34.072159,-118.2817725,"6,037,208,610","6,037,208,610",22.3,"6,037,208,610",40278,"2,169",6,37,208610,6037208610,2086.1,Census Tract 2086.10,G5020,S,"350,137",0,34.072159,-118.2817725,"6,037,208,610","6,037,208,610",22.3,"6,037,208,610","40,278"
6,37,208620,6037208620,208620,Census Tract 2086.20,G5020,S,"324,327",0,34.069709,-118.2779829,"6,037,208,620","6,037,208,620",29.4,"6,037,208,620",36678,"2,170",6,37,208620,6037208620,2086.2,Census Tract 2086.20,G5020,S,"324,327",0,34.069709,-118.2779829,"6,037,208,620","6,037,208,620",29.4,"6,037,208,620","36,678"
6,37,208903,6037208903,208903,Census Tract 2089.03,G5020,S,"159,289",0,34.0597996,-118.2733596,"6,037,208,903","6,037,208,903",41.6,"6,037,208,903",30096,"2,171",6,37,208903,6037208903,2089.03,Census Tract 2089.03,G5020,S,"159,289",0,34.0597996,-118.2733596,"6,037,208,900","6,037,208,900",41.6,"6,037,208,900","30,096"
6,37,209102,6037209102,209102,Census Tract 2091.02,G5020,S,"304,848",0,34.0551862,-118.2675212,"6,037,209,102","6,037,209,102",49,"6,037,209,102",22948,"2,172",6,37,209102,6037209102,2091.02,Census Tract 2091.02,G5020,S,"304,848",0,34.0551862,-118.2675212,"6,037,209,100","6,037,209,100",49,"6,037,209,100","22,948"
6,37,209200,6037209200,209200,Census Tract 2092,G5020,S,"411,199",0,34.0542091,-118.2610818,"6,037,209,200","6,037,209,200",26.6,"6,037,209,200",45093,"2,173",6,37,209200,6037209200,2092,Census Tract 2092,G5020,S,"411,199",0,34.0542091,-118.2610818,"6,037,209,200","6,037,209,200",26.6,"6,037,209,200","45,093"
6,37,209300,6037209300,209300,Census Tract 2093,G5020,S,"306,315",0,34.05073,-118.2683015,"6,037,209,300","6,037,209,300",45,"6,037,209,300",24684,"2,174",6,37,209300,6037209300,2093,Census Tract 2093,G5020,S,"306,315",0,34.05073,-118.2683015,"6,037,209,300","6,037,209,300",45,"6,037,209,300","24,684"
6,37,209510,6037209510,209510,Census Tract 2095.10,G5020,S,"182,484",0,34.0529626,-118.2819584,"6,037,209,510","6,037,209,510",41,"6,037,209,510",29199,"2,175",6,37,209510,6037209510,2095.1,Census Tract 2095.10,G5020,S,"182,484",0,34.0529626,-118.2819584,"6,037,209,510","6,037,209,510",41,"6,037,209,510","29,199"
6,37,210010,6037210010,210010,Census Tract 2100.10,G5020,S,"408,975",0,34.0468502,-118.2723098,"6,037,210,010","6,037,210,010",35.7,"6,037,210,010",25755,"2,176",6,37,210010,6037210010,2100.1,Census Tract 2100.10,G5020,S,"408,975",0,34.0468502,-118.2723098,"6,037,210,010","6,037,210,010",35.7,"6,037,210,010","25,755"
6,37,190301,6037190301,190301,Census Tract 1903.01,G5020,S,"403,361",0,34.1037944,-118.3151958,"6,037,190,301","6,037,190,301",17.4,"6,037,190,301",43680,"2,177",6,37,190301,6037190301,1903.01,Census Tract 1903.01,G5020,S,"403,361",0,34.1037944,-118.3151958,"6,037,190,300","6,037,190,300",17.4,"6,037,190,300","43,680"
6,37,190510,6037190510,190510,Census Tract 1905.10,G5020,S,"318,393",0,34.0999771,-118.3113901,"6,037,190,510","6,037,190,510",33.2,"6,037,190,510",32029,"2,178",6,37,190510,6037190510,1905.1,Census Tract 1905.10,G5020,S,"318,393",0,34.0999771,-118.3113901,"6,037,190,510","6,037,190,510",33.2,"6,037,190,510","32,029"
6,37,190520,6037190520,190520,Census Tract 1905.20,G5020,S,"243,960",0,34.0999328,-118.3038048,"6,037,190,520","6,037,190,520",25.4,"6,037,190,520",30151,"2,179",6,37,190520,6037190520,1905.2,Census Tract 1905.20,G5020,S,"243,960",0,34.0999328,-118.3038048,"6,037,190,520","6,037,190,520",25.4,"6,037,190,520","30,151"
6,37,190700,6037190700,190700,Census Tract 1907,G5020,S,"642,502",0,34.0986626,-118.3336722,"6,037,190,700","6,037,190,700",22.1,"6,037,190,700",50350,"2,180",6,37,190700,6037190700,1907,Census Tract 1907,G5020,S,"642,502",0,34.0986626,-118.3336722,"6,037,190,700","6,037,190,700",22.1,"6,037,190,700","50,350"
6,37,190902,6037190902,190902,Census Tract 1909.02,G5020,S,"486,994",0,34.094395,-118.319013,"6,037,190,902","6,037,190,902",32.8,"6,037,190,902",30923,"2,181",6,37,190902,6037190902,1909.02,Census Tract 1909.02,G5020,S,"486,994",0,34.094395,-118.319013,"6,037,190,900","6,037,190,900",32.8,"6,037,190,900","30,923"
6,37,191000,6037191000,191000,Census Tract 1910,G5020,S,"648,714",0,34.1009548,-118.321677,"6,037,191,000","6,037,191,000",20.5,"6,037,191,000",42131,"2,182",6,37,191000,6037191000,1910,Census Tract 1910,G5020,S,"648,714",0,34.1009548,-118.321677,"6,037,191,000","6,037,191,000",20.5,"6,037,191,000","42,131"
6,37,191110,6037191110,191110,Census Tract 1911.10,G5020,S,"272,751",0,34.0965841,-118.3049408,"6,037,191,110","6,037,191,110",20.4,"6,037,191,110",36468,"2,183",6,37,191110,6037191110,1911.1,Census Tract 1911.10,G5020,S,"272,751",0,34.0965841,-118.3049408,"6,037,191,110","6,037,191,110",20.4,"6,037,191,110","36,468"
6,37,191120,6037191120,191120,Census Tract 1911.20,G5020,S,"379,659",0,34.0929287,-118.304794,"6,037,191,120","6,037,191,120",22.4,"6,037,191,120",36143,"2,184",6,37,191120,6037191120,1911.2,Census Tract 1911.20,G5020,S,"379,659",0,34.0929287,-118.304794,"6,037,191,120","6,037,191,120",22.4,"6,037,191,120","36,143"
6,37,191201,6037191201,191201,Census Tract 1912.01,G5020,S,"572,278",0,34.0985767,-118.2961735,"6,037,191,201","6,037,191,201",20.9,"6,037,191,201",42539,"2,185",6,37,191201,6037191201,1912.01,Census Tract 1912.01,G5020,S,"572,278",0,34.0985767,-118.2961735,"6,037,191,200","6,037,191,200",20.9,"6,037,191,200","42,539"
6,37,553702,6037553702,553702,Census Tract 5537.02,G5020,S,"832,794","96,798",33.8975428,-118.1828739,"6,037,553,702","6,037,553,702",23.7,"6,037,553,702",50185,"2,186",6,37,553702,6037553702,5537.02,Census Tract 5537.02,G5020,S,"832,794","96,798",33.8975428,-118.1828739,"6,037,553,700","6,037,553,700",23.7,"6,037,553,700","50,185"
6,37,191420,6037191420,191420,Census Tract 1914.20,G5020,S,"227,178",0,34.0851215,-118.2881029,"6,037,191,420","6,037,191,420",23.7,"6,037,191,420",53704,"2,187",6,37,191420,6037191420,1914.2,Census Tract 1914.20,G5020,S,"227,178",0,34.0851215,-118.2881029,"6,037,191,420","6,037,191,420",23.7,"6,037,191,420","53,704"
6,37,553801,6037553801,553801,Census Tract 5538.01,G5020,S,"1,294,831",0,33.8927048,-118.1687296,"6,037,553,801","6,037,553,801",26.5,"6,037,553,801",53299,"2,188",6,37,553801,6037553801,5538.01,Census Tract 5538.01,G5020,S,"1,294,831",0,33.8927048,-118.1687296,"6,037,553,800","6,037,553,800",26.5,"6,037,553,800","53,299"
6,37,191500,6037191500,191500,Census Tract 1915,G5020,S,"641,385",0,34.0872608,-118.296037,"6,037,191,500","6,037,191,500",24.5,"6,037,191,500",41559,"2,189",6,37,191500,6037191500,1915,Census Tract 1915,G5020,S,"641,385",0,34.0872608,-118.296037,"6,037,191,500","6,037,191,500",24.5,"6,037,191,500","41,559"
6,37,553802,6037553802,553802,Census Tract 5538.02,G5020,S,"1,740,073","36,396",33.8861963,-118.1719652,"6,037,553,802","6,037,553,802",24.9,"6,037,553,802",38478,"2,190",6,37,553802,6037553802,5538.02,Census Tract 5538.02,G5020,S,"1,740,073","36,396",33.8861963,-118.1719652,"6,037,553,800","6,037,553,800",24.9,"6,037,553,800","38,478"
6,37,191610,6037191610,191610,Census Tract 1916.10,G5020,S,"417,925",0,34.0863852,-118.3059567,"6,037,191,610","6,037,191,610",22.1,"6,037,191,610",44583,"2,191",6,37,191610,6037191610,1916.1,Census Tract 1916.10,G5020,S,"417,925",0,34.0863852,-118.3059567,"6,037,191,610","6,037,191,610",22.1,"6,037,191,610","44,583"
6,37,553901,6037553901,553901,Census Tract 5539.01,G5020,S,"1,277,454",0,33.8928036,-118.1514235,"6,037,553,901","6,037,553,901",12,"6,037,553,901",66083,"2,192",6,37,553901,6037553901,5539.01,Census Tract 5539.01,G5020,S,"1,277,454",0,33.8928036,-118.1514235,"6,037,553,900","6,037,553,900",12,"6,037,553,900","66,083"
6,37,191620,6037191620,191620,Census Tract 1916.20,G5020,S,"228,850",0,34.0885854,-118.3027208,"6,037,191,620","6,037,191,620",25.6,"6,037,191,620",28036,"2,193",6,37,191620,6037191620,1916.2,Census Tract 1916.20,G5020,S,"228,850",0,34.0885854,-118.3027208,"6,037,191,620","6,037,191,620",25.6,"6,037,191,620","28,036"
6,37,554002,6037554002,554002,Census Tract 5540.02,G5020,S,"1,269,668",0,33.8922721,-118.1336322,"6,037,554,002","6,037,554,002",13.8,"6,037,554,002",54538,"2,194",6,37,554002,6037554002,5540.02,Census Tract 5540.02,G5020,S,"1,269,668",0,33.8922721,-118.1336322,"6,037,554,000","6,037,554,000",13.8,"6,037,554,000","54,538"
6,37,191710,6037191710,191710,Census Tract 1917.10,G5020,S,"705,302","3,325",34.0854739,-118.3192295,"6,037,191,710","6,037,191,710",36.2,"6,037,191,710",24815,"2,195",6,37,191710,6037191710,1917.1,Census Tract 1917.10,G5020,S,"705,302","3,325",34.0854739,-118.3192295,"6,037,191,710","6,037,191,710",36.2,"6,037,191,710","24,815"
6,37,554101,6037554101,554101,Census Tract 5541.01,G5020,S,"473,914",0,33.8928105,-118.1236012,"6,037,554,101","6,037,554,101",25,"6,037,554,101",45556,"2,196",6,37,554101,6037554101,5541.01,Census Tract 5541.01,G5020,S,"473,914",0,33.8928105,-118.1236012,"6,037,554,100","6,037,554,100",25,"6,037,554,100","45,556"
6,37,191820,6037191820,191820,Census Tract 1918.20,G5020,S,"404,735",0,34.0852963,-118.3277048,"6,037,191,820","6,037,191,820",12.5,"6,037,191,820",54875,"2,197",6,37,191820,6037191820,1918.2,Census Tract 1918.20,G5020,S,"404,735",0,34.0852963,-118.3277048,"6,037,191,820","6,037,191,820",12.5,"6,037,191,820","54,875"
6,37,554201,6037554201,554201,Census Tract 5542.01,G5020,S,"971,161",0,33.8838462,-118.138274,"6,037,554,201","6,037,554,201",6.3,"6,037,554,201",85905,"2,198",6,37,554201,6037554201,5542.01,Census Tract 5542.01,G5020,S,"971,161",0,33.8838462,-118.138274,"6,037,554,200","6,037,554,200",6.3,"6,037,554,200","85,905"
